Code,Quantity,Rate,Diff,Name,Date,ValidFromDate
GBP,1,3.6275,0.0180,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/22/2025,8/23/2025
GBP,1,3.6455,0.0018,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/21/2025,8/22/2025
GBP,1,3.6437,0.0049,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/20/2025,8/21/2025
GBP,1,3.6486,0.0039,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/19/2025,8/20/2025
GBP,1,3.6525,0.0082,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/18/2025,8/19/2025
GBP,1,3.6607,0.0427,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/15/2025,8/16/2025
GBP,1,3.7034,0.0091,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/14/2025,8/15/2025
GBP,1,3.6943,0.0674,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/13/2025,8/14/2025
GBP,1,3.6269,0.0008,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/12/2025,8/13/2025
GBP,1,3.6261,0.0038,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/11/2025,8/12/2025
GBP,1,3.6223,0.0164,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/8/2025,8/9/2025
GBP,1,3.6059,0.0115,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/7/2025,8/8/2025
GBP,1,3.5944,0.0038,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/6/2025,8/7/2025
GBP,1,3.5906,0.0001,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/5/2025,8/6/2025
GBP,1,3.5905,0.0299,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/4/2025,8/5/2025
GBP,1,3.5606,0.0169,დიდი ბრიტანეთის გირვანქა სტერლინგი,8/1/2025,8/2/2025
GBP,1,3.5775,0.0397,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/31/2025,8/1/2025
GBP,1,3.6172,0.0004,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/30/2025,7/31/2025
GBP,1,3.6168,0.0159,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/29/2025,7/30/2025
GBP,1,3.6327,0.0123,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/28/2025,7/29/2025
GBP,1,3.6450,0.0227,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/25/2025,7/26/2025
GBP,1,3.6677,0.0025,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/24/2025,7/25/2025
GBP,1,3.6702,0.0150,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/23/2025,7/24/2025
GBP,1,3.6552,0.0074,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/22/2025,7/23/2025
GBP,1,3.6478,0.0018,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/21/2025,7/22/2025
GBP,1,3.6460,0.0123,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/18/2025,7/19/2025
GBP,1,3.6337,0.0013,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/17/2025,7/18/2025
GBP,1,3.6350,0.0167,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/16/2025,7/17/2025
GBP,1,3.6517,0.0102,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/15/2025,7/16/2025
GBP,1,3.6619,0.0153,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/14/2025,7/15/2025
GBP,1,3.6772,0.0193,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/11/2025,7/12/2025
GBP,1,3.6965,0.0052,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/10/2025,7/11/2025
GBP,1,3.6913,0.0004,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/9/2025,7/10/2025
GBP,1,3.6909,0.0050,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/8/2025,7/9/2025
GBP,1,3.6959,0.0151,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/7/2025,7/8/2025
GBP,1,3.7110,0.0052,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/4/2025,7/5/2025
GBP,1,3.7162,0.0122,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/3/2025,7/4/2025
GBP,1,3.7284,0.0218,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/2/2025,7/3/2025
GBP,1,3.7502,0.0215,დიდი ბრიტანეთის გირვანქა სტერლინგი,7/1/2025,7/2/2025
GBP,1,3.7287,0.0089,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/30/2025,7/1/2025
GBP,1,3.7376,0.0063,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/27/2025,6/28/2025
GBP,1,3.7439,0.0376,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/26/2025,6/27/2025
GBP,1,3.7063,0.0016,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/25/2025,6/26/2025
GBP,1,3.7079,0.0600,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/24/2025,6/25/2025
GBP,1,3.6479,0.0316,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/23/2025,6/24/2025
GBP,1,3.6795,0.0163,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/20/2025,6/21/2025
GBP,1,3.6632,0.0054,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/19/2025,6/20/2025
GBP,1,3.6686,0.0296,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/18/2025,6/19/2025
GBP,1,3.6982,0.0091,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/17/2025,6/18/2025
GBP,1,3.7073,0.0136,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/16/2025,6/17/2025
GBP,1,3.6937,0.0121,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/13/2025,6/14/2025
GBP,1,3.7058,0.0206,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/12/2025,6/13/2025
GBP,1,3.6852,0.0006,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/11/2025,6/12/2025
GBP,1,3.6858,0.0184,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/10/2025,6/11/2025
GBP,1,3.7042,0.0027,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/9/2025,6/10/2025
GBP,1,3.7015,0.0061,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/6/2025,6/7/2025
GBP,1,3.7076,0.0128,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/5/2025,6/6/2025
GBP,1,3.6948,0.0024,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/4/2025,6/5/2025
GBP,1,3.6924,0.0067,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/3/2025,6/4/2025
GBP,1,3.6991,0.0145,დიდი ბრიტანეთის გირვანქა სტერლინგი,6/2/2025,6/3/2025
GBP,1,3.6846,0.0008,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/30/2025,5/31/2025
GBP,1,3.6838,0.0089,დიდი ბრიტანეთის გირვანქა სტერლინგი,5/29/2025,5/30/2025
